Selection	Association Name	Association Type	Significance
Membrane Protein	LAX1	Gene/Protein	0.00893
Membrane Protein	TRAK2	Gene/Protein	0.00893
Membrane Protein	TREML1	Gene/Protein	0.00893
Membrane Protein	FZD7	Gene/Protein	0.00895
Membrane Protein	LOC100507703	Gene/Protein	0.00896
Membrane Protein	LDHD	Gene/Protein	0.00897
Membrane Protein	TNFSF9	Gene/Protein	0.00898
Membrane Protein	SLC25A3	Gene/Protein	0.00898
Membrane Protein	SPTBN2	Gene/Protein	0.00898
Membrane Protein	PSMG1	Gene/Protein	0.00899
Membrane Protein	TNFRSF10C	Gene/Protein	0.00899
Membrane Protein	EXT3	Gene/Protein	0.009
Membrane Protein	SF3B3	Gene/Protein	0.009
Membrane Protein	SPNS2	Gene/Protein	0.009
Membrane Protein	PM20D1	Gene/Protein	0.009
Membrane Protein	PPARD	Gene/Protein	0.00901
Membrane Protein	KCNA3	Gene/Protein	0.00902
Membrane Protein	RBP4	Gene/Protein	0.00904
Membrane Protein	IL36RN	Gene/Protein	0.00905
Membrane Protein	GRAP	Gene/Protein	0.00907
Membrane Protein	WDFY4	Gene/Protein	0.00907
Membrane Protein	SLC35G2	Gene/Protein	0.00907
Membrane Protein	PPM1L	Gene/Protein	0.00907
Membrane Protein	PRSS56	Gene/Protein	0.00907
Membrane Protein	EPHB1	Gene/Protein	0.00911
Membrane Protein	DIAPH1	Gene/Protein	0.00912
Membrane Protein	SMAD1	Gene/Protein	0.00914
Membrane Protein	POLE4	Gene/Protein	0.00915
Membrane Protein	CHRD	Gene/Protein	0.00915
Membrane Protein	CABP2	Gene/Protein	0.00915
Membrane Protein	CMIP	Gene/Protein	0.00915
Membrane Protein	ATG4C	Gene/Protein	0.00915
Membrane Protein	ATG16L2	Gene/Protein	0.00915
Membrane Protein	NOG	Gene/Protein	0.00916
Membrane Protein	GUCY2F	Gene/Protein	0.00916
Membrane Protein	RP6	Gene/Protein	0.00916
Membrane Protein	CDKN2A	Gene/Protein	0.00917
Membrane Protein	FADD	Gene/Protein	0.00917
Membrane Protein	PSMC3	Gene/Protein	0.00917
Membrane Protein	SLC30A9	Gene/Protein	0.00917
Membrane Protein	CNKSR2	Gene/Protein	0.00917
Membrane Protein	AQP10	Gene/Protein	0.00917
Membrane Protein	POLD4	Gene/Protein	0.00918
Membrane Protein	TLR3	Gene/Protein	0.00919
Membrane Protein	SLC18A3	Gene/Protein	0.00919
Membrane Protein	CRK	Gene/Protein	0.0092
Membrane Protein	ATP5J	Gene/Protein	0.00921
Membrane Protein	LYST	Gene/Protein	0.00922
Membrane Protein	RGS7	Gene/Protein	0.00923
Membrane Protein	TLN1	Gene/Protein	0.00923
Membrane Protein	GREM1	Gene/Protein	0.00924
Membrane Protein	SLC9A9	Gene/Protein	0.00926
Membrane Protein	EXT2	Gene/Protein	0.00927
Membrane Protein	TYR	Gene/Protein	0.0093
Membrane Protein	DVL3	Gene/Protein	0.00931
Membrane Protein	SCGB1D2	Gene/Protein	0.00931
Membrane Protein	RIMS1	Gene/Protein	0.00931
Membrane Protein	FOXO1	Gene/Protein	0.00932
Membrane Protein	SYN2	Gene/Protein	0.00932
Membrane Protein	TNFRSF12A	Gene/Protein	0.00933
Membrane Protein	ARFGEF2	Gene/Protein	0.00933
Membrane Protein	TMBIM4	Gene/Protein	0.00934
Membrane Protein	BMP2	Gene/Protein	0.00935
Membrane Protein	SLPI	Gene/Protein	0.00935
Membrane Protein	PNPLA2	Gene/Protein	0.00936
Membrane Protein	SLC15A2	Gene/Protein	0.00938
Membrane Protein	ATP2C1	Gene/Protein	0.0094
Membrane Protein	SEC14L2	Gene/Protein	0.00941
Membrane Protein	RBP1	Gene/Protein	0.00941
Membrane Protein	AIM2	Gene/Protein	0.00941
Membrane Protein	TICAM1	Gene/Protein	0.00944
Membrane Protein	ATP5D	Gene/Protein	0.00944
Membrane Protein	NRG2	Gene/Protein	0.00944
Membrane Protein	GGA3	Gene/Protein	0.00944
Membrane Protein	FCGR2B	Gene/Protein	0.00945
Membrane Protein	TNFRSF10B	Gene/Protein	0.00946
Membrane Protein	GIMAP5	Gene/Protein	0.00946
Membrane Protein	SLC2A13	Gene/Protein	0.00946
Membrane Protein	VMA21	Gene/Protein	0.00947
Membrane Protein	PDCD7	Gene/Protein	0.00947
Membrane Protein	FOXP2	Gene/Protein	0.00951
Membrane Protein	TRPC5	Gene/Protein	0.00952
Membrane Protein	EPHB6	Gene/Protein	0.00954
Membrane Protein	RABGAP1L	Gene/Protein	0.00954
Membrane Protein	DOPEY2	Gene/Protein	0.00954
Membrane Protein	ARL5A	Gene/Protein	0.00954
Membrane Protein	TRIM34	Gene/Protein	0.00954
Membrane Protein	DNAJB12	Gene/Protein	0.00954
Membrane Protein	TMEM132A	Gene/Protein	0.00954
Membrane Protein	LMBR1L	Gene/Protein	0.00954
Membrane Protein	CLDND1	Gene/Protein	0.00954
Membrane Protein	SMCO4	Gene/Protein	0.00954
Membrane Protein	MOSPD3	Gene/Protein	0.00954
Membrane Protein	FBXL20	Gene/Protein	0.00954
Membrane Protein	CMTM1	Gene/Protein	0.00954
Membrane Protein	PDZD8	Gene/Protein	0.00954
Membrane Protein	ZNF816	Gene/Protein	0.00954
Membrane Protein	ZNF787	Gene/Protein	0.00954
Membrane Protein	COA6	Gene/Protein	0.00954
Membrane Protein	WFDC5	Gene/Protein	0.00955
Membrane Protein	SEPT6	Gene/Protein	0.00957
Membrane Protein	INF2	Gene/Protein	0.00957
Membrane Protein	HTT	Gene/Protein	0.0096
Membrane Protein	ZDHHC17	Gene/Protein	0.0096
Membrane Protein	SLC36A1	Gene/Protein	0.00961
Membrane Protein	MYO5A	Gene/Protein	0.00962
Membrane Protein	CHGB	Gene/Protein	0.00962
Membrane Protein	RAP2A	Gene/Protein	0.00963
Membrane Protein	CALCOCO2	Gene/Protein	0.00963
Membrane Protein	MGRN1	Gene/Protein	0.00963
Membrane Protein	OA1	Gene/Protein	0.00963
Membrane Protein	MAP3K11	Gene/Protein	0.00964
Membrane Protein	POU4F1	Gene/Protein	0.00965
Membrane Protein	SRSF11	Gene/Protein	0.00967
Membrane Protein	TRAC	Gene/Protein	0.00967
Membrane Protein	LRPPRC	Gene/Protein	0.00968
Membrane Protein	CUX1	Gene/Protein	0.00969
Membrane Protein	RHCG	Gene/Protein	0.00969
Membrane Protein	VPS28	Gene/Protein	0.0097
Membrane Protein	ANO3	Gene/Protein	0.0097
Membrane Protein	EMILIN1	Gene/Protein	0.00971
Membrane Protein	MSI2	Gene/Protein	0.00971
Membrane Protein	KCNA2	Gene/Protein	0.00973
Membrane Protein	GNB2L1	Gene/Protein	0.00974
Membrane Protein	KRT83	Gene/Protein	0.00974
Membrane Protein	CTNNBL1	Gene/Protein	0.00976
Membrane Protein	SLC12A3	Gene/Protein	0.00978
Membrane Protein	TP53INP1	Gene/Protein	0.00978
Membrane Protein	ERC1	Gene/Protein	0.00978
Membrane Protein	ARFIP2	Gene/Protein	0.00978
Membrane Protein	UFD1L	Gene/Protein	0.00979
Membrane Protein	NRARP	Gene/Protein	0.00979
Membrane Protein	GSN	Gene/Protein	0.0098
Membrane Protein	TPM3	Gene/Protein	0.0098
Membrane Protein	HGFAC	Gene/Protein	0.00982
Membrane Protein	EGR1	Gene/Protein	0.00985
Membrane Protein	CTNNBIP1	Gene/Protein	0.00986
Membrane Protein	ASH1L	Gene/Protein	0.00986
Membrane Protein	ENTPD4	Gene/Protein	0.00986
Membrane Protein	FGF13	Gene/Protein	0.00987
Membrane Protein	RAB3D	Gene/Protein	0.00987
Membrane Protein	SRCIN1	Gene/Protein	0.00987
Membrane Protein	DIO3	Gene/Protein	0.00989
Membrane Protein	DKK4	Gene/Protein	0.00989
Membrane Protein	OPA3	Gene/Protein	0.00989
Membrane Protein	SETD2	Gene/Protein	0.0099
Membrane Protein	LGALS4	Gene/Protein	0.00992
Membrane Protein	JAK1	Gene/Protein	0.00992
Membrane Protein	PPIL1	Gene/Protein	0.00992
Membrane Protein	DCXR	Gene/Protein	0.00992
Membrane Protein	PRKCB	Gene/Protein	0.00993
Membrane Protein	ITPR2	Gene/Protein	0.00993
Membrane Protein	PITRM1	Gene/Protein	0.00994
Membrane Protein	SLC22A6	Gene/Protein	0.00995
Membrane Protein	SLC17A1	Gene/Protein	0.00996
Membrane Protein	FZD9	Gene/Protein	0.00999
Membrane Protein	TSPAN12	Gene/Protein	0.00999
Membrane Protein	NTPCR	Gene/Protein	0.01
Membrane Protein	SLC6A8	Gene/Protein	0.01
Membrane Protein	ILF3	Gene/Protein	0.01
Membrane Protein	PLXNB1	Gene/Protein	0.01
Membrane Protein	CUL5	Gene/Protein	0.01
Membrane Protein	BFSP1	Gene/Protein	0.01
Membrane Protein	SPA17	Gene/Protein	0.01
Membrane Protein	AKR1E2	Gene/Protein	0.01
Membrane Protein	CCDC54	Gene/Protein	0.01
Membrane Protein	SIT1	Gene/Protein	0.01
Membrane Protein	TRIM56	Gene/Protein	0.01
Membrane Protein	VKORC1L1	Gene/Protein	0.01
Membrane Protein	SLC35B1	Gene/Protein	0.01
Membrane Protein	PPP1R8	Gene/Protein	0.0101
Membrane Protein	CSNK2B	Gene/Protein	0.0101
Membrane Protein	EXOSC6	Gene/Protein	0.0101
Membrane Protein	SCTR	Gene/Protein	0.0101
Membrane Protein	UGDH	Gene/Protein	0.0101
Membrane Protein	SLC7A7	Gene/Protein	0.0101
Membrane Protein	DAPK3	Gene/Protein	0.0101
Membrane Protein	TMEFF1	Gene/Protein	0.0101
Membrane Protein	GPM6B	Gene/Protein	0.0101
Membrane Protein	B4GALT7	Gene/Protein	0.0101
Membrane Protein	SLC39A9	Gene/Protein	0.0101
Membrane Protein	AIFM2	Gene/Protein	0.0101
Membrane Protein	STARD4	Gene/Protein	0.0101
Membrane Protein	ATG2B	Gene/Protein	0.0101
Membrane Protein	HPS6	Gene/Protein	0.0101
Membrane Protein	RNF144B	Gene/Protein	0.0101
Membrane Protein	PGM5	Gene/Protein	0.0101
Membrane Protein	CSF3	Gene/Protein	0.0102
Membrane Protein	GLUL	Gene/Protein	0.0102
Membrane Protein	GHR	Gene/Protein	0.0102
Membrane Protein	ALPP	Gene/Protein	0.0102
Membrane Protein	SCG2	Gene/Protein	0.0102
Membrane Protein	SLC2A5	Gene/Protein	0.0102
Membrane Protein	TACSTD2	Gene/Protein	0.0102
Membrane Protein	MYO7A	Gene/Protein	0.0102
Membrane Protein	STMN4	Gene/Protein	0.0102
Membrane Protein	RDH12	Gene/Protein	0.0102
Membrane Protein	INSM2	Gene/Protein	0.0102
Membrane Protein	GPM6A	Gene/Protein	0.0102
Membrane Protein	CNST	Gene/Protein	0.0102
Membrane Protein	CMA1	Gene/Protein	0.0103
Membrane Protein	EPOR	Gene/Protein	0.0103
Membrane Protein	NR1I3	Gene/Protein	0.0103
Membrane Protein	ARHGAP1	Gene/Protein	0.0103
Membrane Protein	LRP8	Gene/Protein	0.0103
Membrane Protein	SPINT2	Gene/Protein	0.0103
Membrane Protein	STK39	Gene/Protein	0.0103
Membrane Protein	VPS52	Gene/Protein	0.0103
Membrane Protein	ADPRH	Gene/Protein	0.0103
Membrane Protein	ERGIC2	Gene/Protein	0.0103
Membrane Protein	NXPH3	Gene/Protein	0.0103
Membrane Protein	ASTN1	Gene/Protein	0.0103
Membrane Protein	SNCA	Gene/Protein	0.0104
Membrane Protein	CNBP	Gene/Protein	0.0104
Membrane Protein	CLPP	Gene/Protein	0.0104
Membrane Protein	GJB6	Gene/Protein	0.0104
Membrane Protein	SLCO2B1	Gene/Protein	0.0104
Membrane Protein	LHX1	Gene/Protein	0.0104
Membrane Protein	DLEC1	Gene/Protein	0.0104
Membrane Protein	KCNIP3	Gene/Protein	0.0104
Membrane Protein	IL17RD	Gene/Protein	0.0104
Membrane Protein	ITSN1	Gene/Protein	0.0104
Membrane Protein	BCL2L10	Gene/Protein	0.0104
Membrane Protein	CFHR2	Gene/Protein	0.0104
Membrane Protein	ALG13	Gene/Protein	0.0104
Membrane Protein	SHPK	Gene/Protein	0.0104
Membrane Protein	TBC1D23	Gene/Protein	0.0104
Membrane Protein	TANGO2	Gene/Protein	0.0104
Membrane Protein	ADAM6	Gene/Protein	0.0104
Membrane Protein	LGV2	Gene/Protein	0.0104
Membrane Protein	IGKV2D-29	Gene/Protein	0.0105
Membrane Protein	COPD	Gene/Protein	0.0105
Membrane Protein	KCNMA1	Gene/Protein	0.0105
Membrane Protein	NUP43	Gene/Protein	0.0105
Membrane Protein	HCN1	Gene/Protein	0.0105
Membrane Protein	ABCA3	Gene/Protein	0.0105
Membrane Protein	FBLN1	Gene/Protein	0.0105
Membrane Protein	CLCF1	Gene/Protein	0.0105
Membrane Protein	MAPK8IP3	Gene/Protein	0.0105
Membrane Protein	ICAM5	Gene/Protein	0.0105
Membrane Protein	TBKBP1	Gene/Protein	0.0105
Membrane Protein	WDPCP	Gene/Protein	0.0105
Membrane Protein	HEG1	Gene/Protein	0.0105
Membrane Protein	MARC1	Gene/Protein	0.0105
Membrane Protein	DNAJC22	Gene/Protein	0.0105
Membrane Protein	CHST9	Gene/Protein	0.0105
Membrane Protein	ALG10	Gene/Protein	0.0105
Membrane Protein	CT45A1	Gene/Protein	0.0105
Membrane Protein	SNORA8	Gene/Protein	0.0105
Membrane Protein	SMAD3	Gene/Protein	0.0106
Membrane Protein	CDK5	Gene/Protein	0.0106
Membrane Protein	RPP14	Gene/Protein	0.0106
Membrane Protein	MRPL28	Gene/Protein	0.0106
Membrane Protein	TFF1	Gene/Protein	0.0106
Membrane Protein	ADRB2	Gene/Protein	0.0106
Membrane Protein	MAVS	Gene/Protein	0.0106
Membrane Protein	CD7	Gene/Protein	0.0106
Membrane Protein	NUP214	Gene/Protein	0.0106
Membrane Protein	SLC13A3	Gene/Protein	0.0106
Membrane Protein	MPC1	Gene/Protein	0.0106
Membrane Protein	TRIM72	Gene/Protein	0.0106
Membrane Protein	GANAB	Gene/Protein	0.0106
Membrane Protein	MICC	Gene/Protein	0.0106
Membrane Protein	MGS	Gene/Protein	0.0106
Membrane Protein	TRAPPC12	Gene/Protein	0.0106
Membrane Protein	TM7SF3	Gene/Protein	0.0106
Membrane Protein	NECAP2	Gene/Protein	0.0106
Membrane Protein	TMCC3	Gene/Protein	0.0106
Membrane Protein	PSORS6	Gene/Protein	0.0106
Membrane Protein	ABHD17A	Gene/Protein	0.0106
Membrane Protein	PARD6G	Gene/Protein	0.0106
Membrane Protein	BAGE2	Gene/Protein	0.0106
Membrane Protein	TMEM132E	Gene/Protein	0.0106
Membrane Protein	ABHD3	Gene/Protein	0.0106
Membrane Protein	DCBLD1	Gene/Protein	0.0106
Membrane Protein	C3orf35	Gene/Protein	0.0106
Membrane Protein	PALM3	Gene/Protein	0.0106
Membrane Protein	PATE4	Gene/Protein	0.0106
Membrane Protein	C1orf186	Gene/Protein	0.0106
Membrane Protein	CORO2B	Gene/Protein	0.0106
Membrane Protein	IL2RG	Gene/Protein	0.0107
Membrane Protein	JPH3	Gene/Protein	0.0107
Membrane Protein	FOLH1	Gene/Protein	0.0107
Membrane Protein	IFIT3	Gene/Protein	0.0107
Membrane Protein	MALT1	Gene/Protein	0.0107
Membrane Protein	STX8	Gene/Protein	0.0107
Membrane Protein	TRA	Gene/Protein	0.0107
Membrane Protein	RAP1B	Gene/Protein	0.0107
Membrane Protein	RASGRP1	Gene/Protein	0.0107
Membrane Protein	RHBDF2	Gene/Protein	0.0107
Membrane Protein	FRAS1	Gene/Protein	0.0107
Membrane Protein	LPL	Gene/Protein	0.0108
Membrane Protein	CP	Gene/Protein	0.0108
Membrane Protein	VIPR1	Gene/Protein	0.0108
Membrane Protein	HAP1	Gene/Protein	0.0108
Membrane Protein	ACTG1	Gene/Protein	0.0108
Membrane Protein	PTGER1	Gene/Protein	0.0108
Membrane Protein	SLC34A1	Gene/Protein	0.0108
Membrane Protein	TNFRSF10D	Gene/Protein	0.0108
Membrane Protein	CLEC16A	Gene/Protein	0.0108
Membrane Protein	ADAP1	Gene/Protein	0.0108
Membrane Protein	SPC25	Gene/Protein	0.0108
Membrane Protein	FCRL5	Gene/Protein	0.0108
Membrane Protein	FOXN4	Gene/Protein	0.0108
Membrane Protein	IST1	Gene/Protein	0.0108
Membrane Protein	MYZAP	Gene/Protein	0.0108
Membrane Protein	FRRS1L	Gene/Protein	0.0108
Membrane Protein	RINT1	Gene/Protein	0.0108
Membrane Protein	SLC10A7	Gene/Protein	0.0108
Membrane Protein	OSCAR	Gene/Protein	0.0108
Membrane Protein	CREBBP	Gene/Protein	0.0109
Membrane Protein	CASP7	Gene/Protein	0.0109
Membrane Protein	ATP6AP1	Gene/Protein	0.0109
Membrane Protein	SLC22A12	Gene/Protein	0.0109
Membrane Protein	CLCN3	Gene/Protein	0.0109
Membrane Protein	ST13	Gene/Protein	0.0109
Membrane Protein	MRS2	Gene/Protein	0.0109
Membrane Protein	UIMC1	Gene/Protein	0.0109
Membrane Protein	NALCN	Gene/Protein	0.0109
Membrane Protein	RPL17	Gene/Protein	0.011
Membrane Protein	TCF7L2	Gene/Protein	0.011
Membrane Protein	SERPINH1	Gene/Protein	0.011
Membrane Protein	CDK20	Gene/Protein	0.011
Membrane Protein	TDGF1P3	Gene/Protein	0.011
Membrane Protein	CREB3	Gene/Protein	0.011
Membrane Protein	ECM1	Gene/Protein	0.011
Membrane Protein	PPP1CC	Gene/Protein	0.011
Membrane Protein	DDX41	Gene/Protein	0.011
Membrane Protein	SH3KBP1	Gene/Protein	0.011
Membrane Protein	MOGAT1	Gene/Protein	0.011
Membrane Protein	PDIA6	Gene/Protein	0.011
Membrane Protein	ITGA7	Gene/Protein	0.011
Membrane Protein	RLN1	Gene/Protein	0.011
Membrane Protein	ATP10A	Gene/Protein	0.011
Membrane Protein	CMTM6	Gene/Protein	0.011
Membrane Protein	OPALIN	Gene/Protein	0.011
Membrane Protein	PGS1	Gene/Protein	0.011
Membrane Protein	UBASH3B	Gene/Protein	0.0111
Membrane Protein	POU1F1	Gene/Protein	0.0111
Membrane Protein	GAB2	Gene/Protein	0.0111
Membrane Protein	POU2F3	Gene/Protein	0.0111
Membrane Protein	RARRES3	Gene/Protein	0.0111
Membrane Protein	CASQ2	Gene/Protein	0.0111
Membrane Protein	CD72	Gene/Protein	0.0111
Membrane Protein	CAPZA1	Gene/Protein	0.0111
Membrane Protein	PTPRU	Gene/Protein	0.0111
Membrane Protein	KIF5A	Gene/Protein	0.0111
Membrane Protein	SLA2	Gene/Protein	0.0111
Membrane Protein	LINC01565	Gene/Protein	0.0111
Membrane Protein	AKAP8L	Gene/Protein	0.0111
Membrane Protein	RHPN1	Gene/Protein	0.0111
Membrane Protein	SYNJ2	Gene/Protein	0.0111
Membrane Protein	MYOD1	Gene/Protein	0.0112
Membrane Protein	PCSK1	Gene/Protein	0.0112
Membrane Protein	MAPK8IP1	Gene/Protein	0.0112
Membrane Protein	VTA1	Gene/Protein	0.0112
Membrane Protein	SEMA7A	Gene/Protein	0.0112
Membrane Protein	SMCP	Gene/Protein	0.0112
Membrane Protein	COX5B	Gene/Protein	0.0112
Membrane Protein	SEPT8	Gene/Protein	0.0112
Membrane Protein	SORBS1	Gene/Protein	0.0112
Membrane Protein	KCNIP1	Gene/Protein	0.0112
Membrane Protein	RUSC1	Gene/Protein	0.0112
Membrane Protein	SH3GLB2	Gene/Protein	0.0112
Membrane Protein	TRIM4	Gene/Protein	0.0112
Membrane Protein	TMTC2	Gene/Protein	0.0112
Membrane Protein	PLEKHM3	Gene/Protein	0.0112
Membrane Protein	SNTB2	Gene/Protein	0.0112
Membrane Protein	GJD2	Gene/Protein	0.0113
Membrane Protein	MAPK10	Gene/Protein	0.0113
Membrane Protein	SYCP1	Gene/Protein	0.0113
Membrane Protein	SYCP2	Gene/Protein	0.0113
Membrane Protein	NONO	Gene/Protein	0.0113
Membrane Protein	WASF2	Gene/Protein	0.0113
Membrane Protein	CLEC4M	Gene/Protein	0.0113
Membrane Protein	NPLOC4	Gene/Protein	0.0113
Membrane Protein	PACSIN1	Gene/Protein	0.0113
Membrane Protein	SLC35C1	Gene/Protein	0.0113
Membrane Protein	PLEKHA7	Gene/Protein	0.0113
Membrane Protein	AP1S1	Gene/Protein	0.0113
Membrane Protein	BIRC5	Gene/Protein	0.0114
Membrane Protein	CTSK	Gene/Protein	0.0114
Membrane Protein	MAP2K2	Gene/Protein	0.0114
Membrane Protein	KLRB1	Gene/Protein	0.0114
Membrane Protein	CLC	Gene/Protein	0.0114
Membrane Protein	GP9	Gene/Protein	0.0114
Membrane Protein	PTPRA	Gene/Protein	0.0114
Membrane Protein	IKZF3	Gene/Protein	0.0114
Membrane Protein	RASD1	Gene/Protein	0.0114
Membrane Protein	SDHAF2	Gene/Protein	0.0114
Membrane Protein	KIF1A	Gene/Protein	0.0114
Membrane Protein	TRAF5	Gene/Protein	0.0114
Membrane Protein	GPR6	Gene/Protein	0.0114
Membrane Protein	PCSK4	Gene/Protein	0.0114
Membrane Protein	CDRT1	Gene/Protein	0.0114
Membrane Protein	CA3	Gene/Protein	0.0115
Membrane Protein	SCN5A	Gene/Protein	0.0115
Membrane Protein	TTF1	Gene/Protein	0.0115
Membrane Protein	NEURL1	Gene/Protein	0.0115
Membrane Protein	TREX1	Gene/Protein	0.0115
Membrane Protein	AP4M1	Gene/Protein	0.0115
Membrane Protein	RTTN	Gene/Protein	0.0115
Membrane Protein	FCRL2	Gene/Protein	0.0115
Membrane Protein	FBLN7	Gene/Protein	0.0115
Membrane Protein	CLDN23	Gene/Protein	0.0115
Membrane Protein	LNX2	Gene/Protein	0.0115
Membrane Protein	CD1A	Gene/Protein	0.0116
Membrane Protein	RBL2	Gene/Protein	0.0116
Membrane Protein	FABP7	Gene/Protein	0.0116
Membrane Protein	SLC25A5	Gene/Protein	0.0116
Membrane Protein	VPS4B	Gene/Protein	0.0116
Membrane Protein	TRPM6	Gene/Protein	0.0116
Membrane Protein	SLC22A7	Gene/Protein	0.0116
Membrane Protein	CYP3A	Gene/Protein	0.0117
Membrane Protein	MAP3K1	Gene/Protein	0.0117
Membrane Protein	DLC1	Gene/Protein	0.0117
Membrane Protein	APPBP2	Gene/Protein	0.0117
Membrane Protein	RAP1GAP	Gene/Protein	0.0117
Membrane Protein	MAPRE1	Gene/Protein	0.0117
Membrane Protein	ACTN2	Gene/Protein	0.0117
Membrane Protein	BBS2	Gene/Protein	0.0117
Membrane Protein	CASC1	Gene/Protein	0.0117
Membrane Protein	PPP1R9A	Gene/Protein	0.0117
Membrane Protein	SLC9A7	Gene/Protein	0.0117
Membrane Protein	DHFR	Gene/Protein	0.0118
Membrane Protein	WAS	Gene/Protein	0.0118
Membrane Protein	ENPP1	Gene/Protein	0.0118
Membrane Protein	GRIA3	Gene/Protein	0.0118
Membrane Protein	WNT2	Gene/Protein	0.0118
Membrane Protein	TGFBR3	Gene/Protein	0.0118
Membrane Protein	NAPSA	Gene/Protein	0.0118
Membrane Protein	PTPRD	Gene/Protein	0.0118
Membrane Protein	SPTBN1	Gene/Protein	0.0118
Membrane Protein	DNAJC13	Gene/Protein	0.0118
Membrane Protein	NOMO1	Gene/Protein	0.0118
Membrane Protein	TTC8	Gene/Protein	0.0118
Membrane Protein	TMEM50A	Gene/Protein	0.0118
Membrane Protein	FOXP3	Gene/Protein	0.0119
Membrane Protein	TLR7	Gene/Protein	0.0119
Membrane Protein	F2RL3	Gene/Protein	0.0119
Membrane Protein	CD200R1	Gene/Protein	0.0119
Membrane Protein	ELF3	Gene/Protein	0.0119
Membrane Protein	EXOC1	Gene/Protein	0.0119
Membrane Protein	MYO9B	Gene/Protein	0.0119
Membrane Protein	PTPRB	Gene/Protein	0.0119
Membrane Protein	ADAM23	Gene/Protein	0.0119
Membrane Protein	MAML3	Gene/Protein	0.0119
Membrane Protein	KLF14	Gene/Protein	0.0119
Membrane Protein	GPER1	Gene/Protein	0.012
Membrane Protein	ASGR1	Gene/Protein	0.012
Membrane Protein	DSG1	Gene/Protein	0.012
Membrane Protein	SERPINI1	Gene/Protein	0.012
Membrane Protein	SLC13A1	Gene/Protein	0.012
Membrane Protein	VSIG4	Gene/Protein	0.012
Membrane Protein	SLC26A7	Gene/Protein	0.012
Membrane Protein	EFNA3	Gene/Protein	0.012
Membrane Protein	PAM16	Gene/Protein	0.012
Membrane Protein	CHST8	Gene/Protein	0.012
Membrane Protein	UBE2Z	Gene/Protein	0.012
Membrane Protein	ANKLE1	Gene/Protein	0.012
Membrane Protein	SPATA18	Gene/Protein	0.012
Membrane Protein	NEUROD1	Gene/Protein	0.0121
Membrane Protein	RAPGEF1	Gene/Protein	0.0121
Membrane Protein	ATP6V1E1	Gene/Protein	0.0121
Membrane Protein	AKAP12	Gene/Protein	0.0121
Membrane Protein	DVL1	Gene/Protein	0.0121
Membrane Protein	EPHA7	Gene/Protein	0.0121
Membrane Protein	NUP88	Gene/Protein	0.0121
Membrane Protein	RRAS	Gene/Protein	0.0121
Membrane Protein	CD300C	Gene/Protein	0.0121
Membrane Protein	CALR3	Gene/Protein	0.0121
Membrane Protein	PSS	Gene/Protein	0.0121
Membrane Protein	MAGEA10	Gene/Protein	0.0121
Membrane Protein	ATP9A	Gene/Protein	0.0121
Membrane Protein	DTX4	Gene/Protein	0.0121
Membrane Protein	PHF3	Gene/Protein	0.0121
Membrane Protein	BPIFB2	Gene/Protein	0.0121
Membrane Protein	LCE3D	Gene/Protein	0.0121
Membrane Protein	RCCD1	Gene/Protein	0.0121
Membrane Protein	BOC	Gene/Protein	0.0121
Membrane Protein	TRPV1	Gene/Protein	0.0122
Membrane Protein	NF1	Gene/Protein	0.0122
Membrane Protein	PSIP1	Gene/Protein	0.0122
Membrane Protein	WNT4	Gene/Protein	0.0122
Membrane Protein	HPLH1	Gene/Protein	0.0122
Membrane Protein	SLC28A3	Gene/Protein	0.0122
Membrane Protein	AKAP11	Gene/Protein	0.0122
Membrane Protein	MAN2A1	Gene/Protein	0.0122
Membrane Protein	PPP1R12B	Gene/Protein	0.0122
Membrane Protein	GPR37	Gene/Protein	0.0122
Membrane Protein	SPP2	Gene/Protein	0.0122
Membrane Protein	ZFYVE26	Gene/Protein	0.0122
Membrane Protein	UGGT1	Gene/Protein	0.0122
Membrane Protein	RILP	Gene/Protein	0.0122
Membrane Protein	POLD1	Gene/Protein	0.0123
Membrane Protein	CD22	Gene/Protein	0.0123
Membrane Protein	GRN	Gene/Protein	0.0123
Membrane Protein	UGCG	Gene/Protein	0.0123
Membrane Protein	CPE	Gene/Protein	0.0123
Membrane Protein	TRIM5	Gene/Protein	0.0123
Membrane Protein	MYOZ2	Gene/Protein	0.0123
Membrane Protein	OPN5	Gene/Protein	0.0123
Membrane Protein	TULP1	Gene/Protein	0.0123
Membrane Protein	SLC45A2	Gene/Protein	0.0124
Membrane Protein	VHL	Gene/Protein	0.0124
Membrane Protein	PAK1	Gene/Protein	0.0124
Membrane Protein	ID1	Gene/Protein	0.0124
