Selection	Association Name	Association Type	Significance
Nucleocapsid Protein	Mutagenesis, Insertional	MeSH	0.0254
Nucleocapsid Protein	Beijing	MeSH	0.0254
Nucleocapsid Protein	Nature	MeSH	0.0256
Nucleocapsid Protein	Food	MeSH	0.0256
Nucleocapsid Protein	Avastrovirus	MeSH	0.0257
Nucleocapsid Protein	Regression Analysis	MeSH	0.026
Nucleocapsid Protein	Time	MeSH	0.0261
Nucleocapsid Protein	Models, Structural	MeSH	0.0263
Nucleocapsid Protein	Rats, Sprague-Dawley	MeSH	0.0263
Nucleocapsid Protein	Parvovirus	MeSH	0.0265
Nucleocapsid Protein	Tobamovirus	MeSH	0.0266
Nucleocapsid Protein	Genes, Synthetic	MeSH	0.0269
Nucleocapsid Protein	Marantaceae	MeSH	0.0269
Nucleocapsid Protein	Pacific States	MeSH	0.0269
Nucleocapsid Protein	Trout	MeSH	0.0271
Nucleocapsid Protein	Power (Psychology)	MeSH	0.0271
Nucleocapsid Protein	Drug Therapy	MeSH	0.0272
Nucleocapsid Protein	Risk Assessment	MeSH	0.0274
Nucleocapsid Protein	Weights and Measures	MeSH	0.0278
Nucleocapsid Protein	Democratic Republic of the Congo	MeSH	0.0278
Nucleocapsid Protein	Parvovirinae	MeSH	0.0278
Nucleocapsid Protein	Ducks	MeSH	0.0279
Nucleocapsid Protein	Sumoylation	MeSH	0.028
Nucleocapsid Protein	Infant	MeSH	0.0282
Nucleocapsid Protein	Universities	MeSH	0.0282
Nucleocapsid Protein	Argentina	MeSH	0.0284
Nucleocapsid Protein	Cucurbita	MeSH	0.0286
Nucleocapsid Protein	Human bocavirus	MeSH	0.0287
Nucleocapsid Protein	Badnavirus	MeSH	0.0289
Nucleocapsid Protein	Adenovirus Vaccines	MeSH	0.029
Nucleocapsid Protein	Analysis of Variance	MeSH	0.0292
Nucleocapsid Protein	Macrophages	MeSH	0.0293
Nucleocapsid Protein	Virus Latency	MeSH	0.0296
Nucleocapsid Protein	Gender Identity	MeSH	0.0296
Nucleocapsid Protein	Korea	MeSH	0.0298
Nucleocapsid Protein	Amaryllidaceae	MeSH	0.0299
Nucleocapsid Protein	Dose-Response Relationship, Immunologic	MeSH	0.0301
Nucleocapsid Protein	Body Weight	MeSH	0.0301
Nucleocapsid Protein	Sex Factors	MeSH	0.0302
Nucleocapsid Protein	Gene Deletion	MeSH	0.0304
Nucleocapsid Protein	Genome Size	MeSH	0.0305
Nucleocapsid Protein	Consensus	MeSH	0.0307
Nucleocapsid Protein	Molecular Mimicry	MeSH	0.0309
Nucleocapsid Protein	Control Groups	MeSH	0.031
Nucleocapsid Protein	Health Resources	MeSH	0.0311
Nucleocapsid Protein	Immunogenicity, Vaccine	MeSH	0.0313
Nucleocapsid Protein	Limit of Detection	MeSH	0.0315
Nucleocapsid Protein	Trichechus manatus	MeSH	0.0315
Nucleocapsid Protein	Paper	MeSH	0.0317
Nucleocapsid Protein	Rats, Wistar	MeSH	0.0317
Nucleocapsid Protein	Influenza A Virus, H1N2 Subtype	MeSH	0.0318
Nucleocapsid Protein	Acute Febrile Encephalopathy	MeSH	0.0318
Nucleocapsid Protein	Proton Magnetic Resonance Spectroscopy	MeSH	0.032
Nucleocapsid Protein	Herpesvirus 3, Human	MeSH	0.0325
Nucleocapsid Protein	Safety	MeSH	0.0327
Nucleocapsid Protein	Foot-and-Mouth Disease Virus	MeSH	0.0327
Nucleocapsid Protein	Environment	MeSH	0.0332
Nucleocapsid Protein	Smoking	MeSH	0.0332
Nucleocapsid Protein	Costs and Cost Analysis	MeSH	0.0334
Nucleocapsid Protein	Brazil	MeSH	0.0335
Nucleocapsid Protein	Computational Biology	MeSH	0.0342
Nucleocapsid Protein	Philippines	MeSH	0.0347
Nucleocapsid Protein	Clinical Laboratory Techniques	MeSH	0.0349
Nucleocapsid Protein	Body Mass Index	MeSH	0.0349
Nucleocapsid Protein	Carnivora	MeSH	0.0351
Nucleocapsid Protein	Cytotoxicity Tests, Immunologic	MeSH	0.0354
Nucleocapsid Protein	Laboratories	MeSH	0.0358
Nucleocapsid Protein	Jaagsiekte sheep retrovirus	MeSH	0.0358
Nucleocapsid Protein	Injections, Intramuscular	MeSH	0.0362
Nucleocapsid Protein	Visna-maedi virus	MeSH	0.0362
Nucleocapsid Protein	Repetitive Sequences, Nucleic Acid	MeSH	0.0363
Nucleocapsid Protein	Venezuela	MeSH	0.0363
Nucleocapsid Protein	Substrate Specificity	MeSH	0.0366
Nucleocapsid Protein	Salmonidae	MeSH	0.0372
Nucleocapsid Protein	Identity Crisis	MeSH	0.0374
Nucleocapsid Protein	Serbia	MeSH	0.0379
Nucleocapsid Protein	United Kingdom	MeSH	0.038
Nucleocapsid Protein	Fraxinus	MeSH	0.0382
Nucleocapsid Protein	Osmolar Concentration	MeSH	0.0383
Nucleocapsid Protein	Oncorhynchus mykiss	MeSH	0.0385
Nucleocapsid Protein	Nursing	MeSH	0.0385
Nucleocapsid Protein	RNAi Therapeutics	MeSH	0.0386
Nucleocapsid Protein	Policy	MeSH	0.0386
Nucleocapsid Protein	Plants, Toxic	MeSH	0.0387
Nucleocapsid Protein	Bacteriophage P22	MeSH	0.0388
Nucleocapsid Protein	Herpesvirus 2, Human	MeSH	0.0389
Nucleocapsid Protein	Radiation	MeSH	0.0389
Nucleocapsid Protein	Hemagglutination, Viral	MeSH	0.0391
Nucleocapsid Protein	Terminator Regions, Genetic	MeSH	0.0392
Nucleocapsid Protein	Tajikistan	MeSH	0.0397
Nucleocapsid Protein	B30.2-SPRY Domain	MeSH	0.0398
Nucleocapsid Protein	Rats, Inbred Strains	MeSH	0.0399
Nucleocapsid Protein	Viral Tropism	MeSH	0.0401
Nucleocapsid Protein	Macaca	MeSH	0.0402
Nucleocapsid Protein	Genes, MHC Class I	MeSH	0.0402
Nucleocapsid Protein	Porpoises	MeSH	0.0402
Nucleocapsid Protein	Leucine Zippers	MeSH	0.0403
Nucleocapsid Protein	Flavivirus	MeSH	0.0405
Nucleocapsid Protein	Population	MeSH	0.0406
Nucleocapsid Protein	Hepatitis Viruses	MeSH	0.0407
Nucleocapsid Protein	Mozambique	MeSH	0.0407
Nucleocapsid Protein	Health Services Needs and Demand	MeSH	0.0408
Nucleocapsid Protein	Severity of Illness Index	MeSH	0.041
Nucleocapsid Protein	Flounder	MeSH	0.0413
Nucleocapsid Protein	Tripartite Motif Proteins	MeSH	0.0413
Nucleocapsid Protein	ATP Binding Cassette Transporter, Subfamily B, Member 2	MeSH	0.0413
Nucleocapsid Protein	Cucurbitaceae	MeSH	0.0414
Nucleocapsid Protein	Virus Uncoating	MeSH	0.0415
Nucleocapsid Protein	Uzbekistan	MeSH	0.0417
Nucleocapsid Protein	Records	MeSH	0.0419
Nucleocapsid Protein	Reference Values	MeSH	0.0419
Nucleocapsid Protein	Jackals	MeSH	0.0419
Nucleocapsid Protein	Adaptation, Biological	MeSH	0.0421
Nucleocapsid Protein	Lithuania	MeSH	0.0421
Nucleocapsid Protein	Geographic Locations	MeSH	0.0422
Nucleocapsid Protein	Birds	MeSH	0.0424
Nucleocapsid Protein	Saccharomyces cerevisiae	MeSH	0.0428
Nucleocapsid Protein	Immunization, Passive	MeSH	0.0428
Nucleocapsid Protein	Bacteriophage P2	MeSH	0.0431
Nucleocapsid Protein	Motivation	MeSH	0.0436
Nucleocapsid Protein	Scattering, Small Angle	MeSH	0.0437
Nucleocapsid Protein	Odds Ratio	MeSH	0.0437
Nucleocapsid Protein	Polyomavirus	MeSH	0.0438
Nucleocapsid Protein	Epidemiological Monitoring	MeSH	0.0439
Nucleocapsid Protein	Dermacentor	MeSH	0.044
Nucleocapsid Protein	Anesthesia	MeSH	0.044
Nucleocapsid Protein	Models, Theoretical	MeSH	0.0445
Nucleocapsid Protein	Muscle, Skeletal	MeSH	0.0446
Nucleocapsid Protein	RNA Phages	MeSH	0.0447
Nucleocapsid Protein	Genes, Intracisternal A-Particle	MeSH	0.0447
Nucleocapsid Protein	Herpesvirus 4, Equid	MeSH	0.0447
Nucleocapsid Protein	Oxidative Stress	MeSH	0.0451
Nucleocapsid Protein	Administration, Intranasal	MeSH	0.0455
Nucleocapsid Protein	Republic of Korea	MeSH	0.0459
Nucleocapsid Protein	Archaeal Viruses	MeSH	0.0462
Nucleocapsid Protein	Influenza A Virus, H7N7 Subtype	MeSH	0.0465
Nucleocapsid Protein	Mexico	MeSH	0.0466
Nucleocapsid Protein	Bocavirus	MeSH	0.0469
Nucleocapsid Protein	Endoplasmic Reticulum, Rough	MeSH	0.047
Nucleocapsid Protein	Mice, Transgenic	MeSH	0.0476
Nucleocapsid Protein	Avipoxvirus	MeSH	0.0479
Nucleocapsid Protein	Hydrogen Bonding	MeSH	0.0486
Nucleocapsid Protein	Procyonidae	MeSH	0.0486
Nucleocapsid Protein	Parvovirus, Canine	MeSH	0.049
Nucleocapsid Protein	Survival Rate	MeSH	0.0495
Nucleocapsid Protein	Microbial Viability	MeSH	0.0495
Nucleocapsid Protein	Morbidity	MeSH	0.0496
Nucleocapsid Protein	Simian virus 40	MeSH	0.0497
Nucleocapsid Protein	Mongolia	MeSH	0.0497
Nucleocapsid Protein	Crystallization	MeSH	0.0498
Nucleocapsid Protein	Hepatitis E virus	MeSH	0.0498
Nucleocapsid Protein	Clinical Trials as Topic	MeSH	0.0498
Nucleocapsid Protein	Onagraceae	MeSH	0.0499
Nucleocapsid Protein	Caspase Inhibitors	MeSH	0.0504
Nucleocapsid Protein	Linear Models	MeSH	0.0505
Nucleocapsid Protein	Polydnaviridae	MeSH	0.0505
Nucleocapsid Protein	Polymorphism, Restriction Fragment Length	MeSH	0.0506
Nucleocapsid Protein	Carrier State	MeSH	0.0506
Nucleocapsid Protein	RNA Cleavage	MeSH	0.0507
Nucleocapsid Protein	Bluetongue virus	MeSH	0.051
Nucleocapsid Protein	T-Cell Antigen Receptor Specificity	MeSH	0.051
Nucleocapsid Protein	Drug Development	MeSH	0.0511
Nucleocapsid Protein	Xenotropic murine leukemia virus-related virus	MeSH	0.0512
Nucleocapsid Protein	Helicobacter hepaticus	MeSH	0.0513
Nucleocapsid Protein	Silent Mutation	MeSH	0.0515
Nucleocapsid Protein	Nucleotide Motifs	MeSH	0.0518
Nucleocapsid Protein	Antigen-Antibody Reactions	MeSH	0.0524
Nucleocapsid Protein	Vietnam	MeSH	0.0528
Nucleocapsid Protein	Hemadsorption	MeSH	0.0529
Nucleocapsid Protein	Transcription Initiation, Genetic	MeSH	0.053
Nucleocapsid Protein	Plum Pox Virus	MeSH	0.0536
Nucleocapsid Protein	Chemokine CXCL16	MeSH	0.0538
Nucleocapsid Protein	Demography	MeSH	0.0539
Nucleocapsid Protein	Injections	MeSH	0.054
Nucleocapsid Protein	Sequestosome-1 Protein	MeSH	0.0541
Nucleocapsid Protein	Ranunculus	MeSH	0.0541
Nucleocapsid Protein	Malaysia	MeSH	0.0542
Nucleocapsid Protein	Colon	MeSH	0.0545
Nucleocapsid Protein	Chromatography, Gel	MeSH	0.0546
Nucleocapsid Protein	Set (Psychology)	MeSH	0.0547
Nucleocapsid Protein	Chloramphenicol Resistance	MeSH	0.0549
Nucleocapsid Protein	West Nile virus	MeSH	0.055
Nucleocapsid Protein	Social Adjustment	MeSH	0.0554
Nucleocapsid Protein	Herpesvirus 1, Equid	MeSH	0.0557
Nucleocapsid Protein	Sarcoma Virus, Woolly Monkey	MeSH	0.0558
Nucleocapsid Protein	Oxidation-Reduction	MeSH	0.056
Nucleocapsid Protein	Central Nervous System	MeSH	0.0563
Nucleocapsid Protein	Intrinsically Disordered Proteins	MeSH	0.0565
Nucleocapsid Protein	Awareness	MeSH	0.0567
Nucleocapsid Protein	XMRV	MeSH	0.0568
Nucleocapsid Protein	Northwestern United States	MeSH	0.0569
Nucleocapsid Protein	Hemiptera	MeSH	0.057
Nucleocapsid Protein	RNA Processing, Post-Transcriptional	MeSH	0.0571
Nucleocapsid Protein	Genes, T-Cell Receptor alpha	MeSH	0.0574
Nucleocapsid Protein	Levivirus	MeSH	0.0576
Nucleocapsid Protein	Hyaenidae	MeSH	0.0576
Nucleocapsid Protein	Vitamin D3 24-Hydroxylase	MeSH	0.0578
Nucleocapsid Protein	Absorption	MeSH	0.0579
Nucleocapsid Protein	Time Factors	MeSH	0.0583
Nucleocapsid Protein	Eating	MeSH	0.0587
Nucleocapsid Protein	Feedback	MeSH	0.0589
Nucleocapsid Protein	Quebec	MeSH	0.059
Nucleocapsid Protein	Gabon	MeSH	0.059
Nucleocapsid Protein	Africa, Western	MeSH	0.0591
Nucleocapsid Protein	Outpatients	MeSH	0.0593
Nucleocapsid Protein	Communication	MeSH	0.0594
Nucleocapsid Protein	Solanum	MeSH	0.0594
Nucleocapsid Protein	Trichechus	MeSH	0.0594
Nucleocapsid Protein	Coleus	MeSH	0.0596
Nucleocapsid Protein	Drug Resistance, Viral	MeSH	0.0599
Nucleocapsid Protein	Hospitalization	MeSH	0.0599
Nucleocapsid Protein	Emotions	MeSH	0.0599
Nucleocapsid Protein	Air	MeSH	0.0601
Nucleocapsid Protein	Solanaceae	MeSH	0.0601
Nucleocapsid Protein	Stress, Psychological	MeSH	0.0603
Nucleocapsid Protein	Pressure	MeSH	0.0604
Nucleocapsid Protein	Parapoxvirus	MeSH	0.061
Nucleocapsid Protein	Lasers	MeSH	0.0614
Nucleocapsid Protein	Virus Physiological Phenomena	MeSH	0.0616
Nucleocapsid Protein	Equipment Design	MeSH	0.062
Nucleocapsid Protein	Genes, vif	MeSH	0.0625
Nucleocapsid Protein	Dolphins	MeSH	0.0627
Nucleocapsid Protein	Friend murine leukemia virus	MeSH	0.0627
Nucleocapsid Protein	Bone Marrow Stromal Antigen 2	MeSH	0.0628
Nucleocapsid Protein	Uruguay	MeSH	0.0629
Nucleocapsid Protein	Mothers	MeSH	0.0632
Nucleocapsid Protein	Antigenic Modulation	MeSH	0.0633
Nucleocapsid Protein	Respiration	MeSH	0.0635
Nucleocapsid Protein	Single-Domain Antibodies	MeSH	0.0638
Nucleocapsid Protein	Insectivora	MeSH	0.0639
Nucleocapsid Protein	Cloaca	MeSH	0.0643
Nucleocapsid Protein	Bacteriophage lambda	MeSH	0.0645
Nucleocapsid Protein	Golgi Matrix Proteins	MeSH	0.0645
Nucleocapsid Protein	Proteasome Inhibitors	MeSH	0.0647
Nucleocapsid Protein	Kirsten murine sarcoma virus	MeSH	0.0649
Nucleocapsid Protein	Flexiviridae	MeSH	0.0649
Nucleocapsid Protein	Fireflies	MeSH	0.065
Nucleocapsid Protein	Arctium	MeSH	0.065
Nucleocapsid Protein	Guinea	MeSH	0.0651
Nucleocapsid Protein	Physiology	MeSH	0.0654
Nucleocapsid Protein	Diarrhea Virus 2, Bovine Viral	MeSH	0.0654
Nucleocapsid Protein	Geography	MeSH	0.0659
Nucleocapsid Protein	Arthropods	MeSH	0.0659
Nucleocapsid Protein	Publications	MeSH	0.0665
Nucleocapsid Protein	Extremities	MeSH	0.0666
Nucleocapsid Protein	Chemistry, Bioinorganic	MeSH	0.0668
Nucleocapsid Protein	Jurisprudence	MeSH	0.067
Nucleocapsid Protein	Extravehicular Activity	MeSH	0.0673
Nucleocapsid Protein	Fibronectin Type III Domain	MeSH	0.0673
Nucleocapsid Protein	Thorax	MeSH	0.068
Nucleocapsid Protein	Tartrate-Resistant Acid Phosphatase	MeSH	0.0683
Nucleocapsid Protein	Sloths	MeSH	0.0683
Nucleocapsid Protein	Gene Expression Regulation, Neoplastic	MeSH	0.0686
Nucleocapsid Protein	Reference Standards	MeSH	0.069
Nucleocapsid Protein	Homeostasis	MeSH	0.069
Nucleocapsid Protein	Astacoidea	MeSH	0.0692
Nucleocapsid Protein	Research Personnel	MeSH	0.0693
Nucleocapsid Protein	Reaction Time	MeSH	0.07
Nucleocapsid Protein	Gestational Age	MeSH	0.0702
Nucleocapsid Protein	Primates	MeSH	0.0703
Nucleocapsid Protein	Bacteria	MeSH	0.0705
Nucleocapsid Protein	Far East	MeSH	0.0706
Nucleocapsid Protein	Plant Leaves	MeSH	0.0707
Nucleocapsid Protein	Income	MeSH	0.0707
Nucleocapsid Protein	Asparagaceae	MeSH	0.0707
Nucleocapsid Protein	Picornaviridae	MeSH	0.0708
Nucleocapsid Protein	Th1 Cells	MeSH	0.0717
Nucleocapsid Protein	Czech Republic	MeSH	0.0718
Nucleocapsid Protein	Transcription Initiation Site	MeSH	0.0719
Nucleocapsid Protein	Gene Rearrangement, alpha-Chain T-Cell Antigen Receptor	MeSH	0.0721
Nucleocapsid Protein	Health Status	MeSH	0.0722
Nucleocapsid Protein	Orthoreovirus	MeSH	0.0723
Nucleocapsid Protein	Environmental Monitoring	MeSH	0.0729
Nucleocapsid Protein	APOBEC-1 Deaminase	MeSH	0.073
Nucleocapsid Protein	Solanum tuberosum	MeSH	0.0731
Nucleocapsid Protein	Cercocebus atys	MeSH	0.0732
Nucleocapsid Protein	Forecasting	MeSH	0.0733
Nucleocapsid Protein	Colocasia	MeSH	0.0734
Nucleocapsid Protein	Sri Lanka	MeSH	0.0737
Nucleocapsid Protein	Models, Genetic	MeSH	0.074
Nucleocapsid Protein	Pilots	MeSH	0.074
Nucleocapsid Protein	Piperaceae	MeSH	0.0748
Nucleocapsid Protein	Case Reports	MeSH	0.075
Nucleocapsid Protein	Caspian Sea	MeSH	0.0751
Nucleocapsid Protein	Nanoparticles	MeSH	0.0752
Nucleocapsid Protein	Gene Amplification	MeSH	0.0753
Nucleocapsid Protein	Algorithms	MeSH	0.0755
Nucleocapsid Protein	Probability	MeSH	0.0756
Nucleocapsid Protein	Neutrophils	MeSH	0.0762
Nucleocapsid Protein	Hydrophobic and Hydrophilic Interactions	MeSH	0.0764
Nucleocapsid Protein	Volunteers	MeSH	0.0774
Nucleocapsid Protein	5' Flanking Region	MeSH	0.0774
Nucleocapsid Protein	Pathology	MeSH	0.0776
Nucleocapsid Protein	Appointments and Schedules	MeSH	0.0776
Nucleocapsid Protein	Genetic Drift	MeSH	0.0777
Nucleocapsid Protein	Sus scrofa	MeSH	0.078
Nucleocapsid Protein	Bangladesh	MeSH	0.0784
Nucleocapsid Protein	Arthritis-Encephalitis Virus, Caprine	MeSH	0.0788
Nucleocapsid Protein	Alphaherpesvirinae	MeSH	0.0788
Nucleocapsid Protein	Necrosis	MeSH	0.079
Nucleocapsid Protein	Chromosomes, Artificial, Bacterial	MeSH	0.0795
Nucleocapsid Protein	Healthy Volunteers	MeSH	0.0799
Nucleocapsid Protein	Injections, Intravenous	MeSH	0.08
Nucleocapsid Protein	Adenoviruses, Human	MeSH	0.0803
Nucleocapsid Protein	Adaptive Immunity	MeSH	0.0804
Nucleocapsid Protein	Dengue Virus	MeSH	0.0805
Nucleocapsid Protein	Decapoda (Crustacea)	MeSH	0.0806
Nucleocapsid Protein	Liberia	MeSH	0.0807
Nucleocapsid Protein	Asteraceae	MeSH	0.081
Nucleocapsid Protein	Surface Properties	MeSH	0.0811
Nucleocapsid Protein	Inpatients	MeSH	0.0811
Nucleocapsid Protein	Parvoviridae	MeSH	0.0815
Nucleocapsid Protein	Triplets	MeSH	0.0825
Nucleocapsid Protein	Administration, Oral	MeSH	0.0829
Nucleocapsid Protein	Alfalfa mosaic virus	MeSH	0.083
Nucleocapsid Protein	Azerbaijan	MeSH	0.0835
Nucleocapsid Protein	Fungal Viruses	MeSH	0.0835
Nucleocapsid Protein	Yellow fever virus	MeSH	0.0838
Nucleocapsid Protein	Latvia	MeSH	0.0839
Nucleocapsid Protein	Histology	MeSH	0.0841
Nucleocapsid Protein	Affect	MeSH	0.0846
Nucleocapsid Protein	Color	MeSH	0.0853
Nucleocapsid Protein	Database	MeSH	0.0854
Nucleocapsid Protein	Lactobacillus casei	MeSH	0.0855
Nucleocapsid Protein	Bolivia	MeSH	0.0857
Nucleocapsid Protein	Molecular Biology	MeSH	0.0859
Nucleocapsid Protein	Hemocytes	MeSH	0.086
Nucleocapsid Protein	Long Interspersed Nucleotide Elements	MeSH	0.0863
Nucleocapsid Protein	Varicella Zoster Virus Infection	MeSH	0.0863
Nucleocapsid Protein	Catalytic Domain	MeSH	0.0865
Nucleocapsid Protein	Dose-Response Relationship, Drug	MeSH	0.0865
Nucleocapsid Protein	Prokaryotic Cells	MeSH	0.0866
Nucleocapsid Protein	Canes	MeSH	0.0871
Nucleocapsid Protein	Chi-Square Distribution	MeSH	0.0872
Nucleocapsid Protein	Diffusion	MeSH	0.0874
Nucleocapsid Protein	Alleles	MeSH	0.0875
Nucleocapsid Protein	Oman	MeSH	0.0876
Nucleocapsid Protein	Phenotype	MeSH	0.0877
Nucleocapsid Protein	Administration, Mucosal	MeSH	0.0886
Nucleocapsid Protein	Parents	MeSH	0.0889
Nucleocapsid Protein	Pregnant Women	MeSH	0.0894
Nucleocapsid Protein	Polymorphism, Single Nucleotide	MeSH	0.09
Nucleocapsid Protein	Disease Resistance	MeSH	0.0908
Nucleocapsid Protein	Disease Vectors	MeSH	0.0912
Nucleocapsid Protein	Action Potentials	MeSH	0.0912
Nucleocapsid Protein	Exons	MeSH	0.0912
Nucleocapsid Protein	Spermatozoa	MeSH	0.0914
Nucleocapsid Protein	Biological Evolution	MeSH	0.0917
Nucleocapsid Protein	Internal Ribosome Entry Sites	MeSH	0.0918
Nucleocapsid Protein	Anisotropy	MeSH	0.092
Nucleocapsid Protein	Goals	MeSH	0.0924
Nucleocapsid Protein	England	MeSH	0.0925
Nucleocapsid Protein	Continental Population Groups	MeSH	0.0925
Nucleocapsid Protein	Alkylation	MeSH	0.0926
Nucleocapsid Protein	Electrophysiology	MeSH	0.093
Nucleocapsid Protein	CYS2-HIS2 Zinc Fingers	MeSH	0.0931
Nucleocapsid Protein	Culture	MeSH	0.0938
Nucleocapsid Protein	Axons	MeSH	0.0938
Nucleocapsid Protein	Interspersed Repetitive Sequences	MeSH	0.0943
Nucleocapsid Protein	Physical Examination	MeSH	0.0951
Nucleocapsid Protein	Permeability	MeSH	0.0953
Nucleocapsid Protein	Family Characteristics	MeSH	0.0954
Nucleocapsid Protein	Slovenia	MeSH	0.0958
Nucleocapsid Protein	Acylation	MeSH	0.0962
Nucleocapsid Protein	Intestine, Small	MeSH	0.0966
Nucleocapsid Protein	Chart	MeSH	0.097
Nucleocapsid Protein	Gentiana	MeSH	0.0978
Nucleocapsid Protein	Poliovirus	MeSH	0.0981
Nucleocapsid Protein	Displacement (Psychology)	MeSH	0.0982
Nucleocapsid Protein	Drug Evaluation, Preclinical	MeSH	0.0986
Nucleocapsid Protein	Caulimovirus	MeSH	0.0987
Nucleocapsid Protein	Hippocampus	MeSH	0.0988
Nucleocapsid Protein	Suppression, Genetic	MeSH	0.099
Nucleocapsid Protein	Herpesvirus 4, Human	MeSH	0.0993
Nucleocapsid Protein	Potyviridae	MeSH	0.0993
Nucleocapsid Protein	Panama	MeSH	0.0994
Nucleocapsid Protein	Native Polyacrylamide Gel Electrophoresis	MeSH	0.0996
Nucleocapsid Protein	Cell Survival	MeSH	0.0999
Nucleocapsid Protein	Pedigree	MeSH	0.0999
Nucleocapsid Protein	Taiwan	MeSH	0.101
Nucleocapsid Protein	Pulse	MeSH	0.101
Nucleocapsid Protein	Prescriptions	MeSH	0.101
Nucleocapsid Protein	Stress, Physiological	MeSH	0.101
Nucleocapsid Protein	Area Under Curve	MeSH	0.102
Nucleocapsid Protein	ATP Binding Cassette Transporter, Subfamily B, Member 3	MeSH	0.102
Nucleocapsid Protein	Comovirus	MeSH	0.103
Nucleocapsid Protein	Macaca mulatta	MeSH	0.104
Nucleocapsid Protein	Regulatory Sequences, Nucleic Acid	MeSH	0.104
Nucleocapsid Protein	Scrophulariaceae	MeSH	0.104
Nucleocapsid Protein	Muscle, Smooth	MeSH	0.104
Nucleocapsid Protein	Drug Design	MeSH	0.105
Nucleocapsid Protein	Parrots	MeSH	0.105
Nucleocapsid Protein	Transistors, Electronic	MeSH	0.105
Nucleocapsid Protein	Gene Frequency	MeSH	0.105
Nucleocapsid Protein	Science	MeSH	0.106
Nucleocapsid Protein	Pharmacokinetics	MeSH	0.106
Nucleocapsid Protein	Molecular Dynamics Simulation	MeSH	0.107
Nucleocapsid Protein	Membrane Potentials	MeSH	0.107
Nucleocapsid Protein	Tissue Distribution	MeSH	0.107
Nucleocapsid Protein	Encephalitis Virus, Eastern Equine	MeSH	0.107
Nucleocapsid Protein	Rejection (Psychology)	MeSH	0.108
Nucleocapsid Protein	Sapovirus	MeSH	0.108
Nucleocapsid Protein	Pharynx	MeSH	0.109
Nucleocapsid Protein	Xylariales	MeSH	0.109
Nucleocapsid Protein	Hepatocytes	MeSH	0.11
Nucleocapsid Protein	Genetic Heterogeneity	MeSH	0.11
Nucleocapsid Protein	Medical Countermeasures	MeSH	0.11
Nucleocapsid Protein	Orchidaceae	MeSH	0.111
Nucleocapsid Protein	Reticuloendotheliosis virus	MeSH	0.111
Nucleocapsid Protein	Environmental Exposure	MeSH	0.111
Nucleocapsid Protein	Microscopy, Electron, Scanning	MeSH	0.112
Nucleocapsid Protein	Drug Interactions	MeSH	0.112
Nucleocapsid Protein	Sierra Leone	MeSH	0.113
Nucleocapsid Protein	Longevity	MeSH	0.113
Nucleocapsid Protein	Lipid Metabolism	MeSH	0.114
Nucleocapsid Protein	Dilatation	MeSH	0.114
Nucleocapsid Protein	Peripherins	MeSH	0.114
Nucleocapsid Protein	Motion	MeSH	0.116
Nucleocapsid Protein	Random Allocation	MeSH	0.116
Nucleocapsid Protein	Salmo salar	MeSH	0.116
Nucleocapsid Protein	Nodaviridae	MeSH	0.117
Nucleocapsid Protein	Nanostructures	MeSH	0.118
Nucleocapsid Protein	Vertebrates	MeSH	0.119
Nucleocapsid Protein	Bayes Theorem	MeSH	0.121
Nucleocapsid Protein	Bias	MeSH	0.121
Nucleocapsid Protein	Mites	MeSH	0.121
Nucleocapsid Protein	Gene Expression Regulation, Developmental	MeSH	0.121
Nucleocapsid Protein	Tandem Affinity Purification	MeSH	0.121
Nucleocapsid Protein	Ranavirus	MeSH	0.122
Nucleocapsid Protein	Pulmonary Artery	MeSH	0.122
Nucleocapsid Protein	Ceratopogonidae	MeSH	0.123
Nucleocapsid Protein	NADPH Oxidase 1	MeSH	0.123
Nucleocapsid Protein	Arkansas	MeSH	0.124
Nucleocapsid Protein	Rats, Inbred WF	MeSH	0.124
Nucleocapsid Protein	Social Class	MeSH	0.124
Nucleocapsid Protein	Uncertainty	MeSH	0.125
Nucleocapsid Protein	Allografts	MeSH	0.125
Nucleocapsid Protein	Chemistry	MeSH	0.126
Nucleocapsid Protein	Orbivirus	MeSH	0.126
Nucleocapsid Protein	Coriandrum	MeSH	0.126
Nucleocapsid Protein	Bhutan	MeSH	0.126
Nucleocapsid Protein	Repetitive Sequences, Amino Acid	MeSH	0.127
Nucleocapsid Protein	Plants, Medicinal	MeSH	0.127
Nucleocapsid Protein	Turkmenistan	MeSH	0.127
Nucleocapsid Protein	Ubiquitination	MeSH	0.128
Nucleocapsid Protein	Ascitic Fluid	MeSH	0.128
Nucleocapsid Protein	Aviadenovirus	MeSH	0.128
Nucleocapsid Protein	Mamastrovirus	MeSH	0.128
Nucleocapsid Protein	Cercocebus	MeSH	0.128
Nucleocapsid Protein	Rhadinovirus	MeSH	0.128
Nucleocapsid Protein	Forsythia	MeSH	0.128
Nucleocapsid Protein	Academies and Institutes	MeSH	0.128
